0004_03.png,2,1,2
0037_01.png,2,0,1
0052_03.png,2,0,3
0105_06.png,1,2,2
0113_02.png,3,1,3
0148_02.png,3,0,0
0163_01.png,2,0,1
0174_01.png,2,0,3
212_01.png,0,3,3
319_01.png,1,2,1
341_02.png,1,2,2
341_04.png,1,2,2
352_01.png,3,0,3
352_04.png,2,0,1
399_01.png,3,3,3
404_01.png,0,3,3
474_01.png,3,0,0
495_03.png,2,1,2
508_01.png,0,3,3
525_02.png,2,0,2
541_01.png,2,1,2
545_01.png,3,3,3
560_01.png,1,0,0
579_01.png,2,1,3
602_03.png,1,0,2
641_01.png,1,0,0
661_02.png,1,2,2
687_01.png,3,2,3
689_02.png,2,0,2
832_01.png,2,1,3
0020_02.png,3,2,1
0029_01.png,1,0,2
0066_03.png,3,0,3
0135_05.png,2,1,0
0149_01.png,2,0,0
0163_02.png,2,0,2
205_01.png,3,0,1
255_01.png,0,3,3
258_03.png,3,0,0
279_01.png,2,1,2
282_01.png,1,2,2
304_01.png,1,2,2
311_02.png,3,1,3
322_01.png,0,3,3
338_04.png,1,0,1
339_01.png,1,0,3
345_01.png,1,0,0
365_01.png,2,0,1
414_07.png,3,0,3
428_01.png,3,0,3
433_02.png,2,0,3
529_02.png,2,1,3
547_05.png,2,0,2
549_01.png,2,0,1
608_01.png,1,0,0
678_01.png,2,0,3
807_02.png,1,0,1
811_02.png,3,0,3
824_03.png,1,1,2
832_02.png,3,0,0
0014_04.png,1,1,1
0067_01.png,1,1,3
0072_02.png,0,3,3
0097_02.png,3,0,3
0123_03.png,2,0,2
0126_02.png,3,0,3
0150_03.png,2,2,2
0155_02.png,3,1,1
200_02.png,0,3,3
215_03.png,3,1,3
221_07.png,2,0,0
262_02.png,3,0,3
294_03.png,3,0,2
329_03.png,1,2,0
367_01.png,1,0,1
368_01.png,3,1,3
369_01.png,3,0,3
421_02.png,1,0,0
436_06.png,3,1,3
438_01.png,2,0,0
444_01.png,1,0,1
446_01.png,2,0,2
508_02.png,1,0,1
564_03.png,3,0,0
608_02.png,2,2,3
615_02.png,2,0,1
649_05.png,1,0,1
813_02.png,2,1,1
833_02.png,3,2,3
836_01.png,3,1,3
0008_01.png,2,0,0
0011_03.png,3,1,1
0024_02.png,2,1,2
0081_03.png,2,0,3
0126_05.png,1,2,1
0188_01.png,3,1,2
209_01.png,3,0,1
281_01.png,0,3,3
283_03.png,1,1,2
300_07.png,1,1,2
344_02.png,2,0,0
345_03.png,1,0,1
392_07.png,1,0,0
400_01.png,3,0,0
471_02.png,2,0,1
504_01.png,3,1,3
505_01.png,2,1,0
519_01.png,2,0,0
528_03.png,3,0,1
537_01.png,3,1,3
563_01.png,3,0,3
591_03.png,2,0,2
607_06.png,3,0,3
608_03.png,1,0,2
629_05.png,3,1,2
632_03.png,3,0,3
639_06.png,3,0,3
658_01.png,3,0,0
662_01.png,1,2,2
824_02.png,3,3,3
0039_03.png,0,3,3
0057_01.png,3,0,0
0070_01.png,2,0,2
0105_01.png,1,0,0
0116_03.png,3,2,2
0130_01.png,3,0,0
0167_01.png,3,2,3
0173_01.png,3,0,3
237_04.png,3,0,3
251_01.png,1,0,0
277_01.png,1,2,1
310_03.png,3,0,1
311_04.png,3,0,2
333_02.png,2,1,2
361_02.png,3,1,3
412_02.png,3,0,3
430_04.png,0,3,3
483_02.png,1,0,1
512_01.png,3,2,2
523_02.png,1,0,0
539_02.png,2,0,1
587_02.png,1,0,1
628_02.png,2,0,0
634_01.png,2,1,0
648_09.png,3,0,3
660_03.png,0,3,3
667_02.png,3,0,2
689_01.png,2,1,0
708_02.png,1,2,1
837_02.png,1,1,2
