0008_01.png,2,0,0
0011_03.png,3,1,0
0081_03.png,4,0,0
0126_05.png,2,1,0
0151_05.png,2,2,0
0188_01.png,3,1,2
209_01.png,3,0,1
283_01.png,3,1,0
283_03.png,2,0,2
300_07.png,2,1,2
344_02.png,3,0,0
345_03.png,1,3,3
392_01.png,3,0,0
400_01.png,3,0,0
504_01.png,3,0,1
505_01.png,3,2,1
519_01.png,3,1,1
528_03.png,3,0,1
537_01.png,3,2,1
563_01.png,3,1,0
591_03.png,3,2,1
607_06.png,4,0,0
618_02.png,2,1,0
629_05.png,3,1,2
632_03.png,3,0,0
639_06.png,3,0,0
658_01.png,3,0,0
662_01.png,2,2,2
759_01.png,2,0,0
824_02.png,3,2,0
0025_02.png,1,3,3
0039_03.png,1,3,3
0057_01.png,3,0,0
0070_01.png,3,1,2
0105_01.png,2,0,0
0130_01.png,3,0,0
0167_01.png,3,2,1
0173_01.png,3,0,3
0176_03.png,3,2,3
0184_01.png,3,0,0
237_04.png,3,0,2
277_01.png,1,3,3
310_03.png,3,1,2
333_02.png,2,2,1
357_02.png,3,1,0
361_02.png,3,1,0
412_02.png,3,0,0
430_04.png,1,3,3
483_02.png,2,0,0
512_01.png,3,2,3
539_02.png,3,0,1
587_02.png,2,1,1
628_02.png,2,1,0
634_01.png,3,2,0
648_09.png,3,0,0
660_03.png,0,3,3
689_01.png,2,1,0
708_02.png,2,2,1
746_01.png,1,3,3
837_02.png,2,0,1
0004_03.png,3,1,1
0037_01.png,3,1,0
0071_04.png,1,3,3
0101_02.png,3,0,0
0105_06.png,2,1,1
0113_02.png,3,1,3
0126_10.png,2,1,1
0148_02.png,3,0,0
0156_03.png,3,1,0
0163_01.png,3,0,1
0174_01.png,3,0,0
212_01.png,1,3,3
243_01.png,2,1,1
341_02.png,2,2,2
341_04.png,2,0,2
352_01.png,3,1,1
399_01.png,3,1,0
474_01.png,3,0,0
508_01.png,1,3,3
525_02.png,2,2,1
541_01.png,2,2,2
560_01.png,2,1,0
579_01.png,3,1,0
602_03.png,2,1,2
641_01.png,3,0,0
661_02.png,2,1,1
687_01.png,3,0,0
689_02.png,3,1,2
704_02.png,3,1,2
832_01.png,3,1,0
0066_03.png,3,0,0
0149_01.png,,0,0
0163_02.png,2,1,2
205_01.png,3,1,1
255_01.png,1,3,3
258_03.png,3,0,0
279_01.png,2,2,2
282_01.png,2,2,2
301_05.png,4,0,0
302_02.png,3,0,0
304_01.png,1,3,3
322_01.png,1,3,3
338_04.png,2,2,1
339_01.png,2,1,2
350_04.png,2,0,1
365_01.png,3,0,1
414_07.png,3,0,1
428_01.png,3,0,1
529_02.png,3,2,2
547_05.png,3,1,2
549_01.png,3,0,1
560_02.png,3,0,1
608_01.png,1,3,3
677_01.png,2,3,0
678_01.png,3,1,2
781_05.png,3,2,1
807_02.png,1,3,3
811_02.png,3,0,0
824_03.png,2,0,1
832_02.png,2,0,0
0014_04.png,2,2,1
0067_01.png,1,3,3
0072_02.png,2,0,0
0097_02.png,3,0,1
0123_03.png,3,0,2
0150_03.png,3,2,1
0155_02.png,3,2,2
200_02.png,2,0,1
215_03.png,3,0,2
221_07.png,3,0,0
262_02.png,3,0,0
319_05.png,2,1,2
329_03.png,2,1,0
367_01.png,2,1,0
368_01.png,3,1,0
369_03.png,3,0,0
421_02.png,2,1,0
436_06.png,3,0,0
438_01.png,3,0,0
444_01.png,1,3,3
508_02.png,2,1,0
511_01.png,3,2,0
564_03.png,3,1,1
608_02.png,3,0,0
615_02.png,3,0,0
649_05.png,2,0,1
671_01.png,4,1,0
833_02.png,4,1,1
836_01.png,3,2,1
837_01.png,3,1,1
