0005_08.png,0,0,1
0048_01.png,1,3,1
0052_03.png,2,1,3
0071_04.png,,3,2
0092_01.png,1,,1
0101_02.png,1,3,1
0116_05.png,3,3,2
0148_04.png,3,2,3
0175_04.png,2,2,2
201_03.png,2,3,1
203_03.png,1,1,2
213_02.png,4,2,3
216_03.png,0,1,1
243_01.png,3,3,2
257_02.png,3,3,2
288_01.png,2,3,3
292_03.png,1,2,3
306_02.png,4,3,3
319_01.png,2,2,2
319_06.png,2,2,2
347_01.png,2,1,1
352_04.png,3,3,3
399_02.png,3,1,2
434_02.png,4,3,3
516_01.png,2,1,2
558_02.png,2,3,2
616_02.png,3,3,3
634_05.png,2,2,1
652_04.png,1,1,1
770_01.png,2,3,2
0029_01.png,3,3,2
0036_02.png,4,3,3
0057_02.png,2,2,2
0092_06.png,2,1,3
0135_02.png,2,1,2
0153_03.png,3,3,3
0183_02.png,4,3,3
0184_02.png,2,2,1
0194_05.png,2,2,2
199_01.png,1,1,2
215_01.png,1,2,3
301_07.png,0,1,0
302_02.png,2,3,2
345_01.png,3,3,3
347_04.png,1,3,2
401_01.png,1,2,2
406_02.png,4,3,2
433_02.png,2,2,2
456_04.png,1,3,2
496_01.png,1,1,2
524_03.png,3,2,2
560_02.png,2,2,3
573_01.png,4,3,3
600_04.png,4,3,3
626_09.png,3,3,2
636_07.png,2,2,1
757_01.png,2,2,2
781_05.png,2,3,3
784_01.png,1,2,1
819_01.png,3,3,2
0036_05.png,2,3,2
0073_01.png,3,3,3
0102_03.png,2,1,2
0117_01.png,0,0,0
0126_02.png,1,0,0
0166_02.png,1,0,1
0182_03.png,2,2,2
0189_01.png,2,1,2
212_02.png,3,3,3
319_05.png,1,1,3
353_05.png,2,2,2
369_01.png,2,2,2
401_02.png,2,2,2
430_02.png,2,3,3
439_04.png,4,3,3
451_01.png,3,3,2
496_06.png,2,2,2
511_01.png,2,3,2
531_02.png,0,1,1
588_10.png,1,1,1
611_01.png,2,2,3
640_03.png,2,3,1
643_02.png,1,1,3
659_01.png,3,3,2
720_01.png,1,1,1
755_01.png,2,2,1
761_02.png,0,1,0
762_01.png,2,2,1
791_01.png,1,2,1
837_01.png,1,2,2
0011_02.png,4,3,3
0014_05.png,4,3,3
0017_02.png,4,3,3
0061_01.png,1,2,2
0113_01.png,2,3,2
0162_02.png,2,3,3
281_01.png,3,3,3
283_01.png,2,3,3
307_01.png,0,1,3
309_04.png,0,0,0
310_02.png,1,1,1
326_03.png,2,3,2
328_01.png,3,3,3
392_07.png,3,2,2
436_04.png,2,3,2
462_01.png,4,3,2
462_02.png,2,2,1
467_02.png,1,2,1
484_01.png,1,2,2
574_01.png,4,3,3
618_02.png,2,3,2
693_01.png,1,2,1
702_01.png,2,3,2
710_02.png,2,2,2
736_02.png,2,2,2
759_01.png,2,3,2
759_03.png,2,2,1
784_02.png,2,2,2
830_01.png,2,3,3
835_05.png,0,1,1
0047_04.png,0,1,0
0054_01.png,3,3,2
0062_01.png,0,1,0
0066_05.png,1,3,2
0084_02.png,2,3,3
0105_03.png,1,2,1
0119_02.png,0,2,3
0169_05.png,1,1,3
0176_03.png,0,1,2
204_05.png,3,3,2
211_01.png,0,0,1
221_06.png,0,1,0
255_02.png,3,3,3
275_07.png,0,0,0
311_04.png,0,2,3
324_02.png,1,3,3
357_02.png,1,2,1
402_01.png,1,3,3
432_04.png,,3,3
452_01.png,0,2,0
457_04.png,1,2,2
460_02.png,2,2,2
523_02.png,3,3,3
556_01.png,1,2,1
588_04.png,1,3,2
603_03.png,1,1,1
636_08.png,2,2,1
664_01.png,0,1,0
746_01.png,4,3,3
790_03.png,1,1,1
