0004_03.png,2,1,2
0037_01.png,3,0,0
0052_03.png,,0,3
0105_06.png,3,0,2
0113_02.png,,1,3
0148_02.png,3,0,0
0163_01.png,3,0,1
212_01.png,0,3,3
288_01.png,,2,0
306_02.png,0,3,3
319_01.png,2,3,0
341_02.png,1,3,3
341_04.png,1,3,3
352_01.png,3,1,0
352_04.png,1,3,3
399_02.png,1,3,3
404_01.png,1,3,3
495_03.png,3,1,2
508_01.png,0,3,3
516_01.png,2,0,0
525_02.png,2,1,1
541_01.png,2,2,2
545_01.png,,3,3
558_02.png,1,3,3
560_01.png,2,0,0
602_03.png,2,1,2
661_02.png,1,3,3
687_01.png,,0,3
689_02.png,2,0,1
832_01.png,,1,3
0020_02.png,3,3,2
0029_01.png,1,3,3
0036_02.png,0,3,3
0066_03.png,,0,0
0135_05.png,2,2,0
0149_01.png,,1,3
0163_02.png,2,0,2
205_01.png,3,0,1
215_01.png,,0,
258_03.png,,0,0
279_01.png,2,2,2
282_01.png,0,3,3
304_01.png,1,3,3
311_02.png,,2,2
322_01.png,0,3,3
338_04.png,2,1,2
339_01.png,3,2,3
345_01.png,1,,
365_01.png,3,0,1
401_01.png,3,0,3
406_02.png,0,3,3
414_07.png,,1,3
428_01.png,3,1,3
433_02.png,3,2,1
529_02.png,3,2,2
547_05.png,3,1,2
626_09.png,1,3,3
678_01.png,3,0,3
824_03.png,2,0,1
832_02.png,2,1,1
0014_04.png,0,3,3
0067_01.png,0,3,3
0072_02.png,0,3,3
0073_01.png,0,3,3
0102_03.png,1,3,3
0123_03.png,3,1,2
0126_02.png,,1,3
0189_01.png,,0,3
200_02.png,0,3,3
215_03.png,,1,3
221_07.png,3,0,0
262_02.png,4,0,0
294_03.png,3,1,2
329_03.png,2,1,1
368_01.png,,2,0
369_01.png,,0,3
421_02.png,1,3,3
430_02.png,1,,
436_06.png,,1,0
438_01.png,,0,3
439_04.png,0,,
444_01.png,0,3,3
446_01.png,2,0,2
508_02.png,1,3,3
564_03.png,3,1,1
615_02.png,3,0,0
649_05.png,2,1,1
659_01.png,1,,
813_02.png,3,2,1
836_01.png,,2,3
0008_01.png,2,0,0
0011_03.png,3,1,1
0024_02.png,3,1,2
0061_01.png,3,0,3
0126_05.png,1,3,3
0162_02.png,,2,3
0188_01.png,3,1,2
281_01.png,0,3,3
283_03.png,2,0,1
300_07.png,1,3,3
345_03.png,0,,
392_07.png,2,0,0
400_01.png,,1,3
462_02.png,2,1,2
471_02.png,3,2,2
504_01.png,,1,3
505_01.png,3,1,1
519_01.png,2,1,1
537_01.png,,0,3
563_01.png,,2,3
591_03.png,1,,
607_06.png,,0,3
608_03.png,3,1,2
629_05.png,3,1,1
639_06.png,,1,3
662_01.png,0,3,3
693_01.png,3,2,1
710_02.png,2,3,2
784_02.png,2,1,1
824_02.png,3,2,0
0039_03.png,0,3,3
0057_01.png,3,0,0
0070_01.png,2,0,2
0084_02.png,3,1,2
0105_01.png,2,0,0
0116_03.png,3,2,2
0130_01.png,,0,0
0169_05.png,,0,0
0173_01.png,,1,3
204_05.png,1,3,3
237_04.png,,1,2
251_01.png,2,1,0
255_02.png,0,3,3
277_01.png,0,3,3
310_03.png,3,1,2
311_04.png,3,1,1
333_02.png,2,1,1
412_02.png,3,0,0
430_04.png,0,3,3
483_02.png,2,0,0
512_01.png,3,2,2
523_02.png,1,3,3
539_02.png,3,1,2
587_02.png,1,3,3
634_01.png,3,2,1
660_03.png,0,3,3
667_02.png,3,0,1
689_01.png,3,2,0
790_03.png,,1,3
837_02.png,2,2,2
